dataset,split,user,history_length,positive_signal_total,items_for_50pct,items_for_80pct,items_for_90pct
amazon-sports-and-outdoors,test,18698,5,2.275902896742637,5,5,5
amazon-sports-and-outdoors,test,19471,4,0.662395320653627,4,4,4
amazon-sports-and-outdoors,test,20008,10,20.336489139412485,1,2,7
amazon-sports-and-outdoors,test,20463,10,6.008642262336133,6,10,10
amazon-sports-and-outdoors,test,20820,3,1.522435371709405,2,3,3
amazon-sports-and-outdoors,test,20844,3,1.0595318988247575,2,3,3
amazon-sports-and-outdoors,test,20873,6,7.89596982120829,1,5,6
amazon-sports-and-outdoors,test,21005,3,0.8215864378893403,3,3,3
amazon-sports-and-outdoors,test,21436,2,0.5886067157354441,2,2,2
amazon-sports-and-outdoors,test,21549,17,2.970304168352423,12,13,15
amazon-sports-and-outdoors,test,21650,7,5.557558093658566,5,5,5
amazon-sports-and-outdoors,test,21800,5,0.7729911921249224,3,5,5
amazon-sports-and-outdoors,test,22041,6,4.670027384919301,4,5,5
amazon-sports-and-outdoors,test,23875,4,1.610120379183126,1,3,3
amazon-sports-and-outdoors,test,24453,4,0.5779511945992006,2,4,4
amazon-sports-and-outdoors,test,24503,13,19.2548990244709,1,3,5
amazon-sports-and-outdoors,test,24670,4,1.1816441340376742,3,3,3
amazon-sports-and-outdoors,test,24878,9,3.5280578780183514,7,8,8
amazon-sports-and-outdoors,test,25165,11,4.067613086869501,3,5,5
amazon-sports-and-outdoors,test,25449,4,4.870998512657479,1,3,3
amazon-sports-and-outdoors,test,25450,4,7.1414275976913615,2,3,3
amazon-sports-and-outdoors,test,25902,9,1.7166210031056686,7,7,8
amazon-sports-and-outdoors,test,26234,12,2.5242429693558273,5,9,9
amazon-sports-and-outdoors,test,26407,3,1.529855166172494,1,1,1
amazon-sports-and-outdoors,test,28025,4,1.1458987451893992,3,4,4
amazon-sports-and-outdoors,test,28071,12,5.432961799498086,10,12,12
amazon-sports-and-outdoors,test,28835,14,1.531734401572964,1,9,9
amazon-sports-and-outdoors,test,29585,5,4.768145995099291,1,4,5
amazon-sports-and-outdoors,test,30460,39,18.36221555218632,23,38,39
amazon-sports-and-outdoors,test,30612,14,9.068065647145996,2,9,9
amazon-sports-and-outdoors,test,31816,7,8.2077434067823,2,6,6
amazon-sports-and-outdoors,test,31863,6,4.7512225670027775,4,6,6
amazon-sports-and-outdoors,test,32170,4,5.962584209056413,1,1,1
amazon-sports-and-outdoors,test,32272,4,1.0774186035845574,3,3,3
amazon-sports-and-outdoors,test,32435,3,4.067571716727403,3,3,3
amazon-sports-and-outdoors,test,32498,4,6.9644146726280205,3,4,4
amazon-sports-and-outdoors,test,32671,2,3.9877047408993294,1,1,1
amazon-sports-and-outdoors,test,33449,4,1.2389897596341877,1,1,4
amazon-sports-and-outdoors,test,33476,12,14.843460272701932,2,6,8
amazon-sports-and-outdoors,test,33517,11,10.093633452346289,6,9,9
amazon-sports-and-outdoors,test,33597,9,25.35365695534523,1,5,5
amazon-sports-and-outdoors,test,33904,4,0.12600790156496777,3,3,3
amazon-sports-and-outdoors,test,34419,18,8.916968803079842,3,16,17
amazon-sports-and-outdoors,test,34441,6,4.929012669176456,3,4,4
amazon-sports-and-outdoors,test,34832,6,19.0484509128725,3,4,6
amazon-sports-and-outdoors,test,35088,4,8.636480164867285,2,2,2
amazon-sports-and-outdoors,test,35484,4,7.03750447901179,2,4,4
amazon-sports-and-outdoors,test,35566,4,0.026568354643362296,3,3,3
amazon-sports-and-outdoors,test,36134,9,2.6790180552253067,8,9,9
amazon-sports-and-outdoors,test,37569,9,4.76758743209448,5,8,8
amazon-sports-and-outdoors,test,37734,5,6.710697406752955,3,5,5
amazon-sports-and-outdoors,test,38272,14,8.456834882775127,6,8,14
amazon-sports-and-outdoors,test,38300,6,2.427925612519319,5,6,6
amazon-sports-and-outdoors,test,38404,4,1.0358174231212571,1,3,3
amazon-sports-and-outdoors,test,38637,5,5.040726459695238,1,3,5
amazon-sports-and-outdoors,test,39047,3,1.235036730209707,1,3,3
amazon-sports-and-outdoors,test,39621,3,7.211644492226445,2,2,2
amazon-sports-and-outdoors,test,40263,5,3.2907687880914263,3,3,5
amazon-sports-and-outdoors,test,40354,3,0.040626801269864954,1,1,1
amazon-sports-and-outdoors,test,40951,5,4.8587824251706,3,4,5
amazon-sports-and-outdoors,test,41123,4,10.835874601151517,4,4,4
amazon-sports-and-outdoors,test,41146,5,5.564221462168856,4,4,4
amazon-sports-and-outdoors,test,41804,4,0.9272572798563227,2,4,4
amazon-sports-and-outdoors,test,41998,4,3.6494140837974034,2,4,4
amazon-sports-and-outdoors,test,42070,4,2.1692081107154877,2,3,4
amazon-sports-and-outdoors,test,43022,3,5.39489016623792,1,1,3
amazon-sports-and-outdoors,test,43211,5,10.180152033289616,2,5,5
amazon-sports-and-outdoors,test,43627,4,0.5323079001242824,1,1,4
amazon-sports-and-outdoors,test,43921,5,4.371656668001174,2,3,4
amazon-sports-and-outdoors,test,43926,6,6.707680822877238,5,6,6
amazon-sports-and-outdoors,test,44095,17,6.6572095138638225,9,14,15
amazon-sports-and-outdoors,test,44415,20,6.843652584384847,8,13,14
amazon-sports-and-outdoors,test,44452,3,3.2348276325585923,1,2,2
amazon-sports-and-outdoors,test,44736,5,1.8156543824660385,3,3,3
amazon-sports-and-outdoors,test,44800,15,3.621706728516571,10,12,13
amazon-sports-and-outdoors,test,45556,13,9.243515098053184,5,10,12
amazon-sports-and-outdoors,test,45865,7,2.397766118065099,6,6,6
amazon-sports-and-outdoors,test,47020,4,4.504922716477199,2,4,4
amazon-sports-and-outdoors,test,47174,6,5.340437807128697,3,3,3
amazon-sports-and-outdoors,test,48035,5,1.0849252356941586,1,5,5
amazon-sports-and-outdoors,test,48075,4,1.506530865099897,2,3,3
amazon-sports-and-outdoors,test,48410,3,1.2452000391760707,2,2,2
amazon-sports-and-outdoors,test,48767,3,1.9999316665704008,3,3,3
amazon-sports-and-outdoors,test,49428,12,3.5014870120884085,2,6,11
amazon-sports-and-outdoors,test,49429,8,2.153628881804711,3,3,3
amazon-sports-and-outdoors,test,49936,11,2.4525440192190087,5,9,9
amazon-sports-and-outdoors,test,51050,4,2.160141440947162,3,4,4
amazon-sports-and-outdoors,test,51240,4,2.5819266934299323,2,3,4
amazon-sports-and-outdoors,test,51818,5,2.3954562631024725,5,5,5
amazon-sports-and-outdoors,test,51856,4,5.043833185541915,3,3,4
amazon-sports-and-outdoors,test,52316,5,3.1774328386142825,5,5,5
amazon-sports-and-outdoors,test,52943,8,3.388922820629505,6,6,8
amazon-sports-and-outdoors,test,53273,5,3.249783798051321,2,5,5
amazon-sports-and-outdoors,test,53864,8,2.716228185015206,6,6,7
amazon-sports-and-outdoors,test,54058,5,3.3033302435696856,2,4,4
amazon-sports-and-outdoors,test,54060,8,6.545122334682335,2,5,5
amazon-sports-and-outdoors,test,54106,3,1.2683854264488437,2,3,3
amazon-sports-and-outdoors,test,54315,5,15.622248175120736,1,1,1
amazon-sports-and-outdoors,test,54340,4,2.531758721400907,1,1,1
amazon-sports-and-outdoors,test,54371,17,11.447912678071695,9,14,15
amazon-sports-and-outdoors,test,54500,4,3.1852736040121368,3,3,3
amazon-sports-and-outdoors,test,55679,5,1.400382746509543,3,5,5
amazon-sports-and-outdoors,test,56147,5,2.6424664112115464,4,4,5
amazon-sports-and-outdoors,test,56284,7,0.4366746706216347,6,6,6
amazon-sports-and-outdoors,test,56637,6,2.776221631878959,2,2,2
amazon-sports-and-outdoors,test,57025,4,1.2995548546275677,4,4,4
amazon-sports-and-outdoors,test,57130,8,70.18100005511613,5,7,8
amazon-sports-and-outdoors,test,57412,11,1.9790234875347004,11,11,11
amazon-sports-and-outdoors,test,57597,8,2.300863763628191,4,5,5
amazon-sports-and-outdoors,test,57779,32,6.224605506617043,13,19,30
amazon-sports-and-outdoors,test,57876,69,127.1187108957984,27,30,49
amazon-sports-and-outdoors,test,58004,2,1.818413889899645,1,1,1
amazon-sports-and-outdoors,test,58349,9,19.729584396609866,1,2,3
amazon-sports-and-outdoors,test,59199,6,2.254465761449187,2,2,2
amazon-sports-and-outdoors,test,59509,5,1.4822802957978376,1,2,2
amazon-sports-and-outdoors,test,59916,13,6.955667993639308,6,12,12
amazon-sports-and-outdoors,test,59965,5,1.3056757852363579,2,3,3
amazon-sports-and-outdoors,test,59997,7,3.7847835330445,1,5,7
amazon-sports-and-outdoors,test,60223,4,2.1034215222282566,2,2,2
amazon-sports-and-outdoors,test,60432,4,4.947904417260576,2,4,4
amazon-sports-and-outdoors,test,60559,4,0.7593882135804297,1,3,3
amazon-sports-and-outdoors,test,60630,6,4.721028311055358,4,5,5
amazon-sports-and-outdoors,test,60682,4,2.815236054990832,3,3,3
amazon-sports-and-outdoors,test,61279,6,0.9512251311585505,2,3,3
amazon-sports-and-outdoors,test,61805,4,1.057346286461403,2,2,2
amazon-sports-and-outdoors,test,61974,5,2.192287363086969,4,4,4
amazon-sports-and-outdoors,test,61992,5,9.414167595071692,4,5,5
amazon-sports-and-outdoors,test,61996,6,3.2541904451361203,2,5,5
amazon-sports-and-outdoors,test,62776,10,1.1510417279343492,10,10,10
amazon-sports-and-outdoors,test,62891,17,8.813075555493288,1,6,9
amazon-sports-and-outdoors,test,63688,5,11.066197249929717,5,5,5
amazon-sports-and-outdoors,test,64366,5,0.43450095382629533,5,5,5
amazon-sports-and-outdoors,test,64719,7,15.403916258902015,3,7,7
amazon-sports-and-outdoors,test,66014,5,2.8134704883513972,1,3,3
amazon-sports-and-outdoors,test,66702,2,1.677908727421386,2,2,2
amazon-sports-and-outdoors,test,67390,3,1.5326934487009576,1,2,2
amazon-sports-and-outdoors,test,67651,3,1.0946573964064545,1,1,1
amazon-sports-and-outdoors,test,67671,6,1.6441874355574124,1,6,6
amazon-sports-and-outdoors,test,67963,4,1.4962953896875735,1,4,4
amazon-sports-and-outdoors,test,68491,8,11.794526796286943,4,7,8
amazon-sports-and-outdoors,test,68591,6,5.253036442865652,2,4,4
amazon-sports-and-outdoors,test,68838,4,1.2509125552830003,2,2,2
amazon-sports-and-outdoors,test,68929,6,1.9091717869376883,2,5,6
amazon-sports-and-outdoors,test,68983,52,47.920609639930404,27,42,50
amazon-sports-and-outdoors,test,69068,4,0.25129479953522693,4,4,4
amazon-sports-and-outdoors,test,69184,6,1.4538720933014337,2,2,2
amazon-sports-and-outdoors,test,69597,5,4.693231672927921,2,2,2
amazon-sports-and-outdoors,test,69745,11,2.461542752076669,5,8,10
amazon-sports-and-outdoors,test,70575,4,3.3690294657184934,2,3,3
amazon-sports-and-outdoors,test,70633,5,2.956330576777763,4,5,5
amazon-sports-and-outdoors,test,71686,5,0.2883317827240137,3,3,3
amazon-sports-and-outdoors,test,71866,8,8.497594782233785,4,6,8
amazon-sports-and-outdoors,test,74067,3,3.783319585140744,1,3,3
amazon-sports-and-outdoors,test,74103,5,11.179554347083332,2,4,4
amazon-sports-and-outdoors,test,74240,6,0.5845429253554428,3,3,3
amazon-sports-and-outdoors,test,74744,5,3.0528838623799093,1,1,1
amazon-sports-and-outdoors,test,75145,5,1.2639278927675341,4,5,5
amazon-sports-and-outdoors,test,75286,5,0.21285176020702512,3,3,3
amazon-sports-and-outdoors,test,75609,4,16.384782766441226,3,4,4
amazon-sports-and-outdoors,test,75886,4,0.388309670184803,2,2,2
amazon-sports-and-outdoors,test,76599,11,4.6001915450796425,9,11,11
amazon-sports-and-outdoors,test,76753,6,1.983693026672639,1,3,4
amazon-sports-and-outdoors,test,76888,7,1.5668998153940015,4,4,4
amazon-sports-and-outdoors,test,77912,3,1.8316942342049658,1,2,2
amazon-sports-and-outdoors,test,78133,20,22.238984604888046,9,15,17
amazon-sports-and-outdoors,test,78236,6,2.066285805824942,3,3,3
amazon-sports-and-outdoors,test,78456,4,2.4078546171259436,2,3,3
amazon-sports-and-outdoors,test,78787,6,3.5930569799029666,3,3,3
amazon-sports-and-outdoors,test,78795,6,2.526620629056141,5,6,6
amazon-sports-and-outdoors,test,78920,5,2.9122134836792144,4,4,5
amazon-sports-and-outdoors,test,78962,11,2.4238517769929935,4,5,5
amazon-sports-and-outdoors,test,79171,5,1.1408254176038282,5,5,5
amazon-sports-and-outdoors,test,79228,5,4.666367250813955,2,4,5
amazon-sports-and-outdoors,test,79863,13,10.01162990032968,8,13,13
amazon-sports-and-outdoors,test,80003,11,5.054748690925783,4,6,6
amazon-sports-and-outdoors,test,80161,6,2.486279850110556,6,6,6
amazon-sports-and-outdoors,test,80794,7,3.445064482569887,3,7,7
amazon-sports-and-outdoors,test,80923,7,23.2634174407267,6,6,7
amazon-sports-and-outdoors,test,81235,2,1.052864300779173,1,1,1
amazon-sports-and-outdoors,test,81370,17,18.221053225661702,9,12,15
amazon-sports-and-outdoors,test,81577,7,4.590918685465717,6,6,6
amazon-sports-and-outdoors,test,81992,5,5.704879416609623,3,4,4
amazon-sports-and-outdoors,test,82208,4,2.051553541356859,2,3,3
amazon-sports-and-outdoors,test,82932,6,3.469238259371758,6,6,6
amazon-sports-and-outdoors,test,83235,4,4.544221575837617,2,3,4
amazon-sports-and-outdoors,test,83310,5,1.6866427178042154,5,5,5
amazon-sports-and-outdoors,test,84096,7,4.197369149743128,2,2,2
