dataset,split,cohort,lag_bin,lag_start,lag_end,metric,mean,ci_low,ci_high,n_users,n_positions,units,status
amazon:Baby_Products,valid,fixed_K8,2,2,2,excess_cluster_match,0.08126614987080104,0.046640826873385006,0.11551033591731262,387,387,probability_difference,estimated
amazon:Baby_Products,valid,fixed_K8,3-4,3,4,raw_cosine,0.1855731028100856,0.17861755375662525,0.19302688302232784,387,774,cosine,estimated
amazon:Baby_Products,valid,fixed_K8,3-4,3,4,random_cosine,0.16865294998468355,0.16463103204741786,0.1724486157340202,387,774,cosine,estimated
amazon:Baby_Products,valid,fixed_K8,3-4,3,4,excess_cosine,0.016920152825402043,0.011187423703631324,0.023015966901714483,387,774,cosine,estimated
amazon:Baby_Products,valid,fixed_K8,3-4,3,4,raw_cosine_z,0.44118199618893417,0.3446059659415662,0.5446758394070504,387,774,within_subset_z,estimated
amazon:Baby_Products,valid,fixed_K8,3-4,3,4,random_cosine_z,0.20624997594199593,0.15040666790457125,0.25895182987176874,387,774,within_subset_z,estimated
amazon:Baby_Products,valid,fixed_K8,3-4,3,4,excess_cosine_z,0.2349320202469382,0.15533453386465726,0.3195708489132967,387,774,within_subset_z,estimated
amazon:Baby_Products,valid,fixed_K8,3-4,3,4,raw_cluster_match,0.11627906976744186,0.09431524547803617,0.14082687338501293,387,774,probability_difference,estimated
amazon:Baby_Products,valid,fixed_K8,3-4,3,4,random_cluster_match,0.06311369509043929,0.058010335917312666,0.0687984496124031,387,774,probability_difference,estimated
amazon:Baby_Products,valid,fixed_K8,3-4,3,4,excess_cluster_match,0.05316537467700258,0.030101744186046508,0.0776518087855297,387,774,probability_difference,estimated
amazon:Baby_Products,valid,fixed_K8,5-8,5,8,raw_cosine,0.17682105496956532,0.17065496892383736,0.18222276689137273,387,1548,cosine,estimated
amazon:Baby_Products,valid,fixed_K8,5-8,5,8,random_cosine,0.1685194473795458,0.16470495516395808,0.1721438102534243,387,1548,cosine,estimated
amazon:Baby_Products,valid,fixed_K8,5-8,5,8,excess_cosine,0.00830160759001951,0.004028595758461242,0.012347239148168333,387,1548,cosine,estimated
amazon:Baby_Products,valid,fixed_K8,5-8,5,8,raw_cosine_z,0.3196620370202187,0.23404749992428078,0.39466343373792456,387,1548,within_subset_z,estimated
amazon:Baby_Products,valid,fixed_K8,5-8,5,8,random_cosine_z,0.20439632621099868,0.15143307158371958,0.25471968326661326,387,1548,within_subset_z,estimated
amazon:Baby_Products,valid,fixed_K8,5-8,5,8,excess_cosine_z,0.11526571080922003,0.055936027886973716,0.1714382764437203,387,1548,within_subset_z,estimated
amazon:Baby_Products,valid,fixed_K8,5-8,5,8,raw_cluster_match,0.07428940568475452,0.06070736434108527,0.08785529715762273,387,1548,probability_difference,estimated
amazon:Baby_Products,valid,fixed_K8,5-8,5,8,random_cluster_match,0.06414728682170544,0.05917231912144702,0.06918604651162791,387,1548,probability_difference,estimated
